entry_idx,entry_price,entry_time,direction,signal,lot_size,stop_loss,take_profit,confidence,exit_type,exit_price,exit_time,exit_idx,pnl
13203,103909.1175,2025-05-18 12:45:00,SELL,-1,1.2,103909.12749999999,103909.0875,66.66666666666666,SL,103931.2425,2025-05-18 13:00:00,13204,-119.99999993713573
13204,103931.2425,2025-05-18 13:00:00,SELL,-1,1.2,103931.25249999999,103931.2125,66.66666666666666,TP,103905.6725,2025-05-18 13:15:00,13205,359.99999998603016
13209,104694.815,2025-05-18 14:15:00,SELL,-1,1.2,104694.825,104694.785,66.66666666666666,SL,104998.765,2025-05-18 14:30:00,13210,-119.99999993713573
13225,104424.175,2025-05-18 18:15:00,BUY,1,1.2,104424.16500000001,104424.205,66.66666666666666,TP,104629.0,2025-05-18 18:30:00,13226,359.99999998603016
13265,103417.4625,2025-05-19 04:15:00,BUY,1,1.2,103417.4525,103417.4925,66.66666666666666,SL,103253.7575,2025-05-19 04:30:00,13266,-119.99999993713573
13272,102991.045,2025-05-19 06:00:00,BUY,1,1.2,102991.035,102991.075,66.66666666666666,SL,102811.75,2025-05-19 06:15:00,13273,-119.99999993713573
13279,103189.98,2025-05-19 07:45:00,SELL,-1,1.2,103189.98999999999,103189.95,66.66666666666666,TP,103136.3075,2025-05-19 08:00:00,13280,359.99999998603016
13289,102940.59,2025-05-19 10:15:00,BUY,1,1.2,102940.58,102940.62,66.66666666666666,TP,102972.8825,2025-05-19 10:30:00,13290,359.99999998603016
13299,102339.57,2025-05-19 12:45:00,BUY,1,1.2,102339.56000000001,102339.6,66.66666666666666,TP,102374.615,2025-05-19 13:00:00,13300,359.99999998603016
13302,102689.805,2025-05-19 13:30:00,BUY,1,1.2,102689.795,102689.83499999999,66.66666666666666,TP,103181.46,2025-05-19 13:45:00,13303,359.99999998603016
13304,103373.635,2025-05-19 14:00:00,SELL,-1,1.2,103373.64499999999,103373.605,66.66666666666666,SL,103488.49,2025-05-19 14:15:00,13305,-119.99999993713573
13305,103488.49,2025-05-19 14:15:00,SELL,-1,1.2,103488.5,103488.46,66.66666666666666,SL,103612.055,2025-05-19 14:30:00,13306,-119.99999993713573
13306,103612.055,2025-05-19 14:30:00,SELL,-1,1.2,103612.06499999999,103612.025,66.66666666666666,SL,104046.8675,2025-05-19 14:45:00,13307,-119.99999993713573
13309,104523.3425,2025-05-19 15:15:00,SELL,-1,1.2,104523.3525,104523.3125,66.66666666666666,SL,104666.595,2025-05-19 15:30:00,13310,-119.99999993713573
13353,106581.805,2025-05-20 02:15:00,SELL,-1,1.2,106581.81499999999,106581.775,66.66666666666666,TP,106344.945,2025-05-20 02:30:00,13354,359.99999998603016
13357,105951.1025,2025-05-20 03:15:00,BUY,1,1.2,105951.0925,105951.13249999999,66.66666666666666,SL,105840.275,2025-05-20 03:30:00,13358,-119.99999993713573
13360,105623.1525,2025-05-20 04:00:00,BUY,1,1.2,105623.1425,105623.1825,66.66666666666666,SL,105550.4975,2025-05-20 04:15:00,13361,-119.99999993713573
13361,105550.4975,2025-05-20 04:15:00,BUY,1,1.2,105550.4875,105550.5275,66.66666666666666,TP,105591.8375,2025-05-20 04:30:00,13362,359.99999998603016
13376,104984.4125,2025-05-20 08:00:00,BUY,1,1.2,104984.40250000001,104984.4425,66.66666666666666,SL,104928.8825,2025-05-20 08:15:00,13377,-119.99999993713573
13377,104928.8825,2025-05-20 08:15:00,BUY,1,1.2,104928.87250000001,104928.9125,66.66666666666666,TP,104991.5125,2025-05-20 08:30:00,13378,359.99999998603016
13380,105219.62,2025-05-20 09:00:00,SELL,-1,1.2,105219.62999999999,105219.59,66.66666666666666,SL,105266.9425,2025-05-20 09:15:00,13381,-119.99999993713573
13381,105266.9425,2025-05-20 09:15:00,SELL,-1,1.2,105266.9525,105266.9125,66.66666666666666,SL,105328.68,2025-05-20 09:30:00,13382,-119.99999993713573
13382,105328.68,2025-05-20 09:30:00,SELL,-1,1.2,105328.68999999999,105328.65,66.66666666666666,TP,105305.1675,2025-05-20 09:45:00,13383,359.99999998603016
13387,105078.74,2025-05-20 10:45:00,BUY,1,1.2,105078.73000000001,105078.77,66.66666666666666,SL,104989.9675,2025-05-20 11:00:00,13388,-119.99999993713573
13395,104737.5225,2025-05-20 12:45:00,BUY,1,1.2,104737.51250000001,104737.5525,66.66666666666666,SL,104677.7925,2025-05-20 13:00:00,13396,-119.99999993713573
13399,104348.3125,2025-05-20 13:45:00,BUY,1,1.2,104348.3025,104348.3425,66.66666666666666,TP,104452.2175,2025-05-20 14:00:00,13400,359.99999998603016
13408,105260.9775,2025-05-20 16:00:00,SELL,-1,1.2,105260.98749999999,105260.9475,66.66666666666666,TP,105251.69,2025-05-20 16:15:00,13409,359.99999998603016
13416,106236.8725,2025-05-20 18:00:00,SELL,-1,1.2,106236.88249999999,106236.8425,66.66666666666666,TP,106020.5025,2025-05-20 18:15:00,13417,359.99999998603016
13423,106814.3275,2025-05-20 19:45:00,SELL,-1,1.2,106814.3375,106814.2975,66.66666666666666,TP,106813.255,2025-05-20 20:00:00,13424,359.99999998603016
13436,106785.5375,2025-05-20 23:00:00,SELL,-1,1.2,106785.5475,106785.5075,66.66666666666666,SL,106957.0525,2025-05-20 23:15:00,13437,-119.99999993713573
13437,106957.0525,2025-05-20 23:15:00,SELL,-1,1.2,106957.0625,106957.0225,66.66666666666666,TP,106851.895,2025-05-20 23:30:00,13438,359.99999998603016
13452,106853.9,2025-05-21 03:00:00,SELL,-1,1.2,106853.90999999999,106853.87,66.66666666666666,SL,106948.4975,2025-05-21 03:15:00,13453,-119.99999993713573
13454,107013.5725,2025-05-21 03:30:00,SELL,-1,1.2,107013.58249999999,107013.5425,66.66666666666666,TP,106928.225,2025-05-21 03:45:00,13455,359.99999998603016
13457,106855.3925,2025-05-21 04:15:00,BUY,1,1.2,106855.3825,106855.4225,66.66666666666666,TP,107209.7525,2025-05-21 04:30:00,13458,359.99999998603016
13460,107402.025,2025-05-21 05:00:00,SELL,-1,1.2,107402.03499999999,107401.995,66.66666666666666,SL,107513.195,2025-05-21 05:15:00,13461,-119.99999993713573
13475,106374.73500000002,2025-05-21 08:45:00,BUY,1,1.2,106374.72500000002,106374.76500000001,66.66666666666666,SL,106335.965,2025-05-21 09:00:00,13476,-119.99999993713573
13476,106335.965,2025-05-21 09:00:00,BUY,1,1.2,106335.955,106335.995,66.66666666666666,SL,106273.11000000002,2025-05-21 09:15:00,13477,-119.99999993713573
13477,106273.11000000002,2025-05-21 09:15:00,BUY,1,1.2,106273.10000000002,106273.14000000001,66.66666666666666,SL,106204.63,2025-05-21 09:30:00,13478,-119.99999993713573
13478,106204.63,2025-05-21 09:30:00,BUY,1,1.2,106204.62000000001,106204.66,66.66666666666666,SL,106123.76,2025-05-21 09:45:00,13479,-119.99999993713573
13479,106123.76,2025-05-21 09:45:00,BUY,1,1.2,106123.75,106123.79,66.66666666666666,TP,106258.4875,2025-05-21 10:00:00,13480,359.99999998603016
13483,106298.1375,2025-05-21 10:45:00,SELL,-1,1.2,106298.14749999999,106298.1075,66.66666666666666,SL,106364.3625,2025-05-21 11:00:00,13484,-119.99999993713573
13486,106601.4075,2025-05-21 11:30:00,SELL,-1,1.2,106601.4175,106601.3775,66.66666666666666,TP,106523.405,2025-05-21 11:45:00,13487,359.99999998603016
13496,107343.2525,2025-05-21 14:00:00,SELL,-1,1.2,107343.2625,107343.2225,66.66666666666666,SL,107460.9575,2025-05-21 14:15:00,13497,-119.99999993713573
13497,107460.9575,2025-05-21 14:15:00,SELL,-1,1.2,107460.9675,107460.9275,66.66666666666666,SL,107493.4175,2025-05-21 14:30:00,13498,-119.99999993713573
13498,107493.4175,2025-05-21 14:30:00,SELL,-1,1.2,107493.42749999999,107493.3875,66.66666666666666,SL,108384.7525,2025-05-21 14:45:00,13499,-119.99999993713573
13499,108384.7525,2025-05-21 14:45:00,SELL,-1,1.2,108384.7625,108384.7225,66.66666666666666,SL,108938.2925,2025-05-21 15:00:00,13500,-119.99999993713573
13500,108938.2925,2025-05-21 15:00:00,SELL,-1,1.2,108938.30249999999,108938.2625,66.66666666666666,SL,108954.51750000002,2025-05-21 15:15:00,13501,-119.99999993713573
13501,108954.51750000002,2025-05-21 15:15:00,SELL,-1,1.2,108954.52750000001,108954.48750000002,66.66666666666666,TP,108779.9825,2025-05-21 15:30:00,13502,359.99999998603016
13507,109368.675,2025-05-21 16:45:00,SELL,-1,1.2,109368.685,109368.645,66.66666666666666,TP,109050.7275,2025-05-21 17:00:00,13508,359.99999998603016
13519,108386.5675,2025-05-21 19:45:00,SELL,-1,1.2,108386.5775,108386.5375,66.66666666666666,SL,108467.9125,2025-05-21 20:00:00,13520,-119.99999993713573
13520,108467.9125,2025-05-21 20:00:00,SELL,-1,1.2,108467.9225,108467.8825,66.66666666666666,TP,108288.7425,2025-05-21 20:15:00,13521,359.99999998603016
13523,108048.84,2025-05-21 20:45:00,SELL,-1,1.2,108048.84999999999,108048.81,66.66666666666666,SL,108246.0475,2025-05-21 21:00:00,13524,-119.99999993713573
13531,108870.8125,2025-05-21 22:45:00,SELL,-1,1.2,108870.8225,108870.7825,66.66666666666666,SL,109048.345,2025-05-21 23:00:00,13532,-119.99999993713573
13532,109048.345,2025-05-21 23:00:00,SELL,-1,1.2,109048.355,109048.315,66.66666666666666,SL,109807.245,2025-05-21 23:15:00,13533,-119.99999993713573
13533,109807.245,2025-05-21 23:15:00,SELL,-1,1.2,109807.25499999999,109807.215,66.66666666666666,TP,109681.2725,2025-05-21 23:30:00,13534,359.99999998603016
13575,110656.2575,2025-05-22 09:45:00,SELL,-1,1.2,110656.2675,110656.22750000001,66.66666666666666,SL,110687.22,2025-05-22 10:00:00,13576,-119.99999993713573
13576,110687.22,2025-05-22 10:00:00,SELL,-1,1.2,110687.23,110687.19,66.66666666666666,SL,110748.675,2025-05-22 10:15:00,13577,-119.99999993713573
13577,110748.675,2025-05-22 10:15:00,SELL,-1,1.2,110748.685,110748.645,66.66666666666666,SL,110825.3625,2025-05-22 10:30:00,13578,-119.99999993713573
13578,110825.3625,2025-05-22 10:30:00,SELL,-1,1.2,110825.3725,110825.3325,66.66666666666666,TP,110764.4225,2025-05-22 10:45:00,13579,359.99999998603016
13582,110529.195,2025-05-22 11:30:00,BUY,1,1.2,110529.18500000001,110529.225,66.66666666666666,TP,110846.8975,2025-05-22 11:45:00,13583,359.99999998603016
13585,110986.8625,2025-05-22 12:15:00,SELL,-1,1.2,110986.8725,110986.8325,66.66666666666666,SL,111261.125,2025-05-22 12:30:00,13586,-119.99999993713573
13587,111393.0925,2025-05-22 12:45:00,SELL,-1,1.2,111393.1025,111393.0625,66.66666666666666,TP,111322.7725,2025-05-22 13:00:00,13588,359.99999998603016
13600,111302.0975,2025-05-22 16:00:00,SELL,-1,1.2,111302.1075,111302.0675,66.66666666666666,SL,111371.43,2025-05-22 16:15:00,13601,-119.99999993713573
13601,111371.43,2025-05-22 16:15:00,SELL,-1,1.2,111371.43999999999,111371.4,66.66666666666666,TP,111225.645,2025-05-22 16:30:00,13602,359.99999998603016
13622,110823.57,2025-05-22 21:30:00,BUY,1,1.2,110823.56000000001,110823.6,66.66666666666666,TP,110823.8575,2025-05-22 21:45:00,13623,359.99999998603016
13625,111008.515,2025-05-22 22:15:00,BUY,1,1.2,111008.505,111008.545,66.66666666666666,TP,111047.045,2025-05-22 22:30:00,13626,359.99999998603016
13626,111047.045,2025-05-22 22:30:00,SELL,-1,1.2,111047.055,111047.015,66.66666666666666,TP,110998.94,2025-05-22 22:45:00,13627,359.99999998603016
13640,111303.9075,2025-05-23 02:00:00,BUY,1,1.2,111303.8975,111303.9375,66.66666666666666,TP,111419.4875,2025-05-23 02:15:00,13641,359.99999998603016
13667,110849.3475,2025-05-23 08:45:00,SELL,-1,1.2,110849.3575,110849.3175,66.66666666666666,SL,110891.305,2025-05-23 09:00:00,13668,-119.99999993713573
13668,110891.305,2025-05-23 09:00:00,SELL,-1,1.2,110891.31499999999,110891.275,66.66666666666666,SL,110991.0275,2025-05-23 09:15:00,13669,-119.99999993713573
13670,111042.2675,2025-05-23 09:30:00,SELL,-1,1.2,111042.2775,111042.2375,66.66666666666666,SL,111155.2975,2025-05-23 09:45:00,13671,-119.99999993713573
13700,109222.84,2025-05-23 17:00:00,BUY,1,1.2,109222.83,109222.87,66.66666666666666,TP,109574.085,2025-05-23 17:15:00,13701,359.99999998603016
13701,109574.085,2025-05-23 17:15:00,SELL,-1,1.2,109574.095,109574.05500000001,66.66666666666666,TP,109495.91,2025-05-23 17:30:00,13702,359.99999998603016
13704,109275.4325,2025-05-23 18:00:00,SELL,-1,1.2,109275.44249999999,109275.4025,66.66666666666666,TP,109054.96,2025-05-23 18:15:00,13705,359.99999998603016
13713,108529.7425,2025-05-23 20:15:00,BUY,1,1.2,108529.7325,108529.77249999999,66.66666666666666,SL,108426.1175,2025-05-23 20:30:00,13714,-119.99999993713573
13720,108300.2175,2025-05-23 22:00:00,BUY,1,1.2,108300.2075,108300.2475,66.66666666666666,TP,108342.0275,2025-05-23 22:15:00,13721,359.99999998603016
13746,108373.0125,2025-05-24 04:30:00,SELL,-1,1.2,108373.02249999999,108372.9825,66.66666666666666,SL,108403.5675,2025-05-24 04:45:00,13747,-119.99999993713573
13747,108403.5675,2025-05-24 04:45:00,SELL,-1,1.2,108403.5775,108403.5375,66.66666666666666,TP,108307.5075,2025-05-24 05:00:00,13748,359.99999998603016
13750,108186.9925,2025-05-24 05:30:00,BUY,1,1.2,108186.9825,108187.02249999999,66.66666666666666,SL,108085.25,2025-05-24 05:45:00,13751,-119.99999993713573
13760,107664.8675,2025-05-24 08:00:00,BUY,1,1.2,107664.8575,107664.89749999999,66.66666666666666,TP,107730.14,2025-05-24 08:15:00,13761,359.99999998603016
13763,108059.305,2025-05-24 08:45:00,SELL,-1,1.2,108059.31499999999,108059.275,66.66666666666666,SL,108163.905,2025-05-24 09:00:00,13764,-119.99999993713573
13764,108163.905,2025-05-24 09:00:00,SELL,-1,1.2,108163.915,108163.875,66.66666666666666,SL,108204.155,2025-05-24 09:15:00,13765,-119.99999993713573
13765,108204.155,2025-05-24 09:15:00,SELL,-1,1.2,108204.165,108204.125,66.66666666666666,SL,108224.3875,2025-05-24 09:30:00,13766,-119.99999993713573
13766,108224.3875,2025-05-24 09:30:00,SELL,-1,1.2,108224.39749999999,108224.3575,66.66666666666666,TP,108139.11,2025-05-24 09:45:00,13767,359.99999998603016
13771,108995.3025,2025-05-24 10:45:00,SELL,-1,1.2,108995.3125,108995.2725,66.66666666666666,SL,109195.8125,2025-05-24 11:00:00,13772,-119.99999993713573
13789,108985.3425,2025-05-24 15:15:00,SELL,-1,1.2,108985.3525,108985.3125,66.66666666666666,TP,108878.7925,2025-05-24 15:30:00,13790,359.99999998603016
13792,108783.06,2025-05-24 16:00:00,BUY,1,1.2,108783.05,108783.09,66.66666666666666,SL,108710.11,2025-05-24 16:15:00,13793,-119.99999993713573
13793,108710.11,2025-05-24 16:15:00,BUY,1,1.2,108710.1,108710.14,66.66666666666666,TP,108735.04,2025-05-24 16:30:00,13794,359.99999998603016
13801,108960.1225,2025-05-24 18:15:00,SELL,-1,1.2,108960.13249999999,108960.0925,66.66666666666666,TP,108894.03,2025-05-24 18:30:00,13802,359.99999998603016
13804,108788.06,2025-05-24 19:00:00,BUY,1,1.2,108788.05,108788.09,66.66666666666666,SL,108774.385,2025-05-24 19:15:00,13805,-119.99999993713573
13805,108774.385,2025-05-24 19:15:00,BUY,1,1.2,108774.375,108774.415,66.66666666666666,TP,108808.7575,2025-05-24 19:30:00,13806,359.99999998603016
13828,107332.47,2025-05-25 01:00:00,BUY,1,1.2,107332.46,107332.5,66.66666666666666,TP,107498.1975,2025-05-25 01:15:00,13829,359.99999998603016
13835,107743.175,2025-05-25 02:45:00,SELL,-1,1.2,107743.185,107743.145,66.66666666666666,SL,107958.8975,2025-05-25 03:00:00,13836,-119.99999993713573
13837,108030.3175,2025-05-25 03:15:00,SELL,-1,1.2,108030.3275,108030.2875,66.66666666666666,SL,108069.8775,2025-05-25 03:30:00,13838,-119.99999993713573
13838,108069.8775,2025-05-25 03:30:00,SELL,-1,1.2,108069.8875,108069.8475,66.66666666666666,TP,108051.8875,2025-05-25 03:45:00,13839,359.99999998603016
13851,107784.5925,2025-05-25 06:45:00,BUY,1,1.2,107784.5825,107784.6225,66.66666666666666,SL,107706.715,2025-05-25 07:00:00,13852,-119.99999993713573
13852,107706.715,2025-05-25 07:00:00,BUY,1,1.2,107706.705,107706.745,66.66666666666666,SL,107516.8475,2025-05-25 07:15:00,13853,-119.99999993713573
13854,107464.2625,2025-05-25 07:30:00,BUY,1,1.2,107464.2525,107464.2925,66.66666666666666,TP,107535.895,2025-05-25 07:45:00,13855,359.99999998603016
13861,107018.435,2025-05-25 09:15:00,BUY,1,1.2,107018.425,107018.465,66.66666666666666,SL,106888.605,2025-05-25 09:30:00,13862,-119.99999993713573
13871,107100.4075,2025-05-25 11:45:00,SELL,-1,1.2,107100.4175,107100.3775,66.66666666666666,SL,107240.7225,2025-05-25 12:00:00,13872,-119.99999993713573
13874,107395.5,2025-05-25 12:30:00,SELL,-1,1.2,107395.51,107395.47,66.66666666666666,TP,107388.5725,2025-05-25 12:45:00,13875,359.99999998603016
13879,107526.9025,2025-05-25 13:45:00,SELL,-1,1.2,107526.91249999999,107526.8725,66.66666666666666,TP,107445.1675,2025-05-25 14:00:00,13880,359.99999998603016
13893,107214.79,2025-05-25 17:15:00,SELL,-1,1.2,107214.79999999999,107214.76,66.66666666666666,SL,107227.6725,2025-05-25 17:30:00,13894,-119.99999993713573
13894,107227.6725,2025-05-25 17:30:00,SELL,-1,1.2,107227.6825,107227.6425,66.66666666666666,SL,107294.875,2025-05-25 17:45:00,13895,-119.99999993713573
13895,107294.875,2025-05-25 17:45:00,SELL,-1,1.2,107294.885,107294.845,66.66666666666666,SL,107331.05,2025-05-25 18:00:00,13896,-119.99999993713573
13896,107331.05,2025-05-25 18:00:00,SELL,-1,1.2,107331.06,107331.02,66.66666666666666,SL,107445.7325,2025-05-25 18:15:00,13897,-119.99999993713573
13898,107453.03,2025-05-25 18:30:00,SELL,-1,1.2,107453.04,107453.0,66.66666666666666,TP,107404.81,2025-05-25 18:45:00,13899,359.99999998603016
13903,107709.825,2025-05-25 19:45:00,SELL,-1,1.2,107709.83499999999,107709.795,66.66666666666666,TP,107597.615,2025-05-25 20:00:00,13904,359.99999998603016
13908,107718.9375,2025-05-25 21:00:00,BUY,1,1.2,107718.9275,107718.9675,66.66666666666666,SL,107597.1075,2025-05-25 21:15:00,13909,-119.99999993713573
13913,108317.125,2025-05-25 22:15:00,SELL,-1,1.2,108317.135,108317.095,66.66666666666666,SL,108400.9975,2025-05-25 22:30:00,13914,-119.99999993713573
13914,108400.9975,2025-05-25 22:30:00,SELL,-1,1.2,108401.00749999999,108400.9675,66.66666666666666,SL,108803.2525,2025-05-25 22:45:00,13915,-119.99999993713573
13915,108803.2525,2025-05-25 22:45:00,SELL,-1,1.2,108803.2625,108803.2225,66.66666666666666,SL,109000.6275,2025-05-25 23:00:00,13916,-119.99999993713573
13916,109000.6275,2025-05-25 23:00:00,SELL,-1,1.2,109000.6375,109000.5975,66.66666666666666,TP,108690.6075,2025-05-25 23:15:00,13917,359.99999998603016
13920,108887.6975,2025-05-26 00:00:00,SELL,-1,1.2,108887.70749999999,108887.6675,66.66666666666666,TP,108801.0575,2025-05-26 00:15:00,13921,359.99999998603016
13924,109426.0325,2025-05-26 01:00:00,SELL,-1,1.2,109426.0425,109426.0025,66.66666666666666,TP,109267.6825,2025-05-26 01:15:00,13925,359.99999998603016
13931,109273.6325,2025-05-26 02:45:00,BUY,1,1.2,109273.62250000001,109273.6625,66.66666666666666,TP,109279.4225,2025-05-26 03:00:00,13932,359.99999998603016
13934,109566.295,2025-05-26 03:30:00,BUY,1,1.2,109566.285,109566.325,66.66666666666666,TP,109576.625,2025-05-26 03:45:00,13935,359.99999998603016
13935,109576.625,2025-05-26 03:45:00,SELL,-1,1.2,109576.635,109576.595,66.66666666666666,TP,109509.655,2025-05-26 04:00:00,13936,359.99999998603016
13943,109534.155,2025-05-26 05:45:00,SELL,-1,1.2,109534.165,109534.125,66.66666666666666,TP,109503.165,2025-05-26 06:00:00,13944,359.99999998603016
13994,109278.1475,2025-05-26 18:30:00,BUY,1,1.2,109278.13750000001,109278.1775,66.66666666666666,SL,109128.2975,2025-05-26 18:45:00,13995,-119.99999993713573
14003,109458.405,2025-05-26 20:45:00,SELL,-1,1.2,109458.415,109458.375,66.66666666666666,TP,109439.775,2025-05-26 21:00:00,14004,359.99999998603016
14015,109349.7975,2025-05-26 23:45:00,BUY,1,1.2,109349.7875,109349.8275,66.66666666666666,TP,109409.695,2025-05-27 00:00:00,14016,359.99999998603016
14016,109409.695,2025-05-27 00:00:00,SELL,-1,1.2,109409.705,109409.66500000001,66.66666666666666,SL,109422.985,2025-05-27 00:15:00,14017,-119.99999993713573
14017,109422.985,2025-05-27 00:15:00,SELL,-1,1.2,109422.995,109422.955,66.66666666666666,TP,109278.19,2025-05-27 00:30:00,14018,359.99999998603016
14026,108514.6675,2025-05-27 02:30:00,SELL,-1,1.2,108514.67749999999,108514.6375,66.66666666666666,TP,108261.945,2025-05-27 02:45:00,14027,359.99999998603016
14038,108672.695,2025-05-27 05:30:00,BUY,1,1.2,108672.68500000001,108672.725,66.66666666666666,TP,108816.18,2025-05-27 05:45:00,14039,359.99999998603016
14041,109061.6775,2025-05-27 06:15:00,SELL,-1,1.2,109061.6875,109061.6475,66.66666666666666,SL,109155.985,2025-05-27 06:30:00,14042,-119.99999993713573
14047,109503.625,2025-05-27 07:45:00,SELL,-1,1.2,109503.635,109503.595,66.66666666666666,SL,109594.92250000002,2025-05-27 08:00:00,14048,-119.99999993713573
14048,109594.92250000002,2025-05-27 08:00:00,SELL,-1,1.2,109594.93250000001,109594.89250000002,66.66666666666666,SL,109637.2575,2025-05-27 08:15:00,14049,-119.99999993713573
14049,109637.2575,2025-05-27 08:15:00,SELL,-1,1.2,109637.2675,109637.22750000001,66.66666666666666,TP,109587.4625,2025-05-27 08:30:00,14050,359.99999998603016
14060,109640.5675,2025-05-27 11:00:00,BUY,1,1.2,109640.55750000001,109640.5975,66.66666666666666,SL,109535.805,2025-05-27 11:15:00,14061,-119.99999993713573
14072,109956.6775,2025-05-27 14:00:00,BUY,1,1.2,109956.66750000001,109956.7075,66.66666666666666,SL,109814.8625,2025-05-27 14:15:00,14073,-119.99999993713573
14079,110047.79,2025-05-27 15:45:00,SELL,-1,1.2,110047.79999999999,110047.76,66.66666666666666,SL,110093.26499999998,2025-05-27 16:00:00,14080,-119.99999993713573
14080,110093.26499999998,2025-05-27 16:00:00,SELL,-1,1.2,110093.27499999998,110093.23499999999,66.66666666666666,SL,110100.7675,2025-05-27 16:15:00,14081,-119.99999993713573
14081,110100.7675,2025-05-27 16:15:00,SELL,-1,1.2,110100.7775,110100.7375,66.66666666666666,SL,110226.73500000002,2025-05-27 16:30:00,14082,-119.99999993713573
14083,110248.48,2025-05-27 16:45:00,SELL,-1,1.2,110248.48999999999,110248.45,66.66666666666666,TP,110162.1775,2025-05-27 17:00:00,14084,359.99999998603016
14104,108890.3175,2025-05-27 22:00:00,BUY,1,1.2,108890.30750000001,108890.3475,66.66666666666666,SL,108780.0775,2025-05-27 22:15:00,14105,-119.99999993713573
14111,108975.29,2025-05-27 23:45:00,BUY,1,1.2,108975.28,108975.31999999999,66.66666666666666,SL,108784.32,2025-05-28 00:00:00,14112,-119.99999993713573
14115,109038.6975,2025-05-28 00:45:00,BUY,1,1.2,109038.6875,109038.7275,66.66666666666666,TP,109060.5975,2025-05-28 01:00:00,14116,359.99999998603016
14116,109060.5975,2025-05-28 01:00:00,SELL,-1,1.2,109060.6075,109060.5675,66.66666666666666,TP,108887.205,2025-05-28 01:15:00,14117,359.99999998603016
14120,108666.7025,2025-05-28 02:00:00,BUY,1,1.2,108666.6925,108666.7325,66.66666666666666,SL,108535.04249999998,2025-05-28 02:15:00,14121,-119.99999993713573
14142,108872.895,2025-05-28 07:30:00,SELL,-1,1.2,108872.905,108872.865,66.66666666666666,TP,108853.5225,2025-05-28 07:45:00,14143,359.99999998603016
14147,109015.5675,2025-05-28 08:45:00,SELL,-1,1.2,109015.5775,109015.5375,66.66666666666666,TP,108872.24,2025-05-28 09:00:00,14148,359.99999998603016
14150,108642.645,2025-05-28 09:30:00,BUY,1,1.2,108642.63500000001,108642.675,66.66666666666666,TP,108741.84,2025-05-28 09:45:00,14151,359.99999998603016
14156,108820.775,2025-05-28 11:00:00,SELL,-1,1.2,108820.78499999999,108820.745,66.66666666666666,TP,108765.3425,2025-05-28 11:15:00,14157,359.99999998603016
14161,108922.1875,2025-05-28 12:15:00,SELL,-1,1.2,108922.1975,108922.1575,66.66666666666666,SL,108978.8075,2025-05-28 12:30:00,14162,-119.99999993713573
14162,108978.8075,2025-05-28 12:30:00,SELL,-1,1.2,108978.81749999999,108978.7775,66.66666666666666,TP,108907.36000000002,2025-05-28 12:45:00,14163,359.99999998603016
14220,108331.4725,2025-05-29 03:00:00,SELL,-1,1.2,108331.4825,108331.4425,66.66666666666666,TP,108230.84,2025-05-29 03:15:00,14221,359.99999998603016
14223,108060.1525,2025-05-29 03:45:00,BUY,1,1.2,108060.1425,108060.1825,66.66666666666666,SL,107998.4625,2025-05-29 04:00:00,14224,-119.99999993713573
14224,107998.4625,2025-05-29 04:00:00,BUY,1,1.2,107998.4525,107998.4925,66.66666666666666,SL,107856.375,2025-05-29 04:15:00,14225,-119.99999993713573
14230,107667.3975,2025-05-29 05:30:00,BUY,1,1.2,107667.38750000001,107667.4275,66.66666666666666,TP,107702.2625,2025-05-29 05:45:00,14231,359.99999998603016
14231,107702.2625,2025-05-29 05:45:00,SELL,-1,1.2,107702.27249999999,107702.2325,66.66666666666666,SL,107720.6325,2025-05-29 06:00:00,14232,-119.99999993713573
14232,107720.6325,2025-05-29 06:00:00,SELL,-1,1.2,107720.6425,107720.60250000001,66.66666666666666,SL,107854.275,2025-05-29 06:15:00,14233,-119.99999993713573
14234,107918.195,2025-05-29 06:30:00,SELL,-1,1.2,107918.205,107918.16500000001,66.66666666666666,TP,107876.9525,2025-05-29 06:45:00,14235,359.99999998603016
14244,108481.505,2025-05-29 09:00:00,SELL,-1,1.2,108481.515,108481.475,66.66666666666666,SL,108487.6375,2025-05-29 09:15:00,14245,-119.99999993713573
14245,108487.6375,2025-05-29 09:15:00,SELL,-1,1.2,108487.64749999999,108487.6075,66.66666666666666,TP,108418.1875,2025-05-29 09:30:00,14246,359.99999998603016
14253,108829.08000000002,2025-05-29 11:15:00,SELL,-1,1.2,108829.09000000001,108829.05000000002,66.66666666666666,TP,108771.555,2025-05-29 11:30:00,14254,359.99999998603016
14258,108552.0525,2025-05-29 12:30:00,BUY,1,1.2,108552.04250000001,108552.0825,66.66666666666666,SL,108446.99,2025-05-29 12:45:00,14259,-119.99999993713573
14273,106921.0275,2025-05-29 16:15:00,BUY,1,1.2,106921.0175,106921.0575,66.66666666666666,SL,106868.35,2025-05-29 16:30:00,14274,-119.99999993713573
14274,106868.35,2025-05-29 16:30:00,BUY,1,1.2,106868.34000000001,106868.38,66.66666666666666,SL,106817.1925,2025-05-29 16:45:00,14275,-119.99999993713573
14275,106817.1925,2025-05-29 16:45:00,BUY,1,1.2,106817.18250000001,106817.2225,66.66666666666666,SL,106699.18,2025-05-29 17:00:00,14276,-119.99999993713573
14277,106668.6025,2025-05-29 17:15:00,BUY,1,1.2,106668.5925,106668.63249999999,66.66666666666666,SL,106394.555,2025-05-29 17:30:00,14278,-119.99999993713573
