entry_idx,entry_price,entry_time,entry_bar_time,direction,signal,lot_size,stop_loss,take_profit,tp_pips,cluster_density,confidence,open_bars,exit_idx,exit_price,exit_type,exit_time,pnl,days_open,bars_open
7425,83405.39749999999,2025-03-19 08:15:00,2025-03-19 08:15:00,BUY,1,1.2,83405.3875,83405.44638888889,488.88888888888886,0.7222222222222222,100,0,7441,83731.44,TP,2025-03-19 12:15:00,586.6666667279787,0,16
7488,87178.67749999999,2025-03-20 00:00:00,2025-03-20 00:00:00,BUY,1,1.2,87178.6675,87178.72638888888,488.88888888888886,0.7222222222222222,100,0,7504,87178.6675,SL,2025-03-20 04:00:00,-119.99999993713573,0,16
7505,85826.5375,2025-03-20 04:15:00,2025-03-20 04:15:00,BUY,1,1.2,85826.52750000001,85826.5863888889,488.88888888888886,0.7222222222222222,100,0,7521,85893.4225,TP,2025-03-20 08:15:00,586.6666667279787,0,16
7521,85893.4225,2025-03-20 08:15:00,2025-03-20 08:15:00,BUY,1,1.2,85893.4125,85893.4713888889,488.88888888888886,0.7222222222222222,100,0,7537,85893.4125,SL,2025-03-20 12:15:00,-119.99999993713573,0,16
7585,84338.52,2025-03-21 00:15:00,2025-03-21 00:15:00,BUY,1,1.2,84338.51000000001,84338.5688888889,488.88888888888886,0.7222222222222222,100,0,7601,84627.3675,TP,2025-03-21 04:15:00,586.6666667279787,0,16
7604,84599.9975,2025-03-21 05:00:00,2025-03-21 05:00:00,SELL,-1,1.2,84600.00749999999,84599.9486111111,488.88888888888886,0.7222222222222222,100,0,7620,83929.2,TP,2025-03-21 09:00:00,586.6666667279787,0,16
7620,83929.2,2025-03-21 09:00:00,2025-03-21 09:00:00,BUY,1,1.2,83929.19,83929.24888888889,488.88888888888886,0.7222222222222222,100,0,7636,83929.19,SL,2025-03-21 13:00:00,-119.99999993713573,0,16
7680,84078.8925,2025-03-22 00:00:00,2025-03-22 00:00:00,BUY,1,1.2,84078.8825,84078.9413888889,488.88888888888886,0.7222222222222222,100,0,7696,84256.26000000001,TP,2025-03-22 04:00:00,586.6666667279787,0,16
7701,84363.09,2025-03-22 05:15:00,2025-03-22 05:15:00,SELL,-1,1.2,84363.09999999999,84363.0411111111,488.88888888888886,0.7222222222222222,100,0,7717,84337.71,TP,2025-03-22 09:15:00,586.6666667279787,0,16
7717,84337.71,2025-03-22 09:15:00,2025-03-22 09:15:00,SELL,-1,1.2,84337.72,84337.66111111111,488.88888888888886,0.7222222222222222,100,0,7733,84153.5275,TP,2025-03-22 13:15:00,586.6666667279787,0,16
7776,83872.235,2025-03-23 00:00:00,2025-03-23 00:00:00,BUY,1,1.2,83872.225,83872.2838888889,488.88888888888886,0.7222222222222222,100,0,7792,84156.6425,TP,2025-03-23 04:00:00,586.6666667279787,0,16
7792,84156.6425,2025-03-23 04:00:00,2025-03-23 04:00:00,SELL,-1,1.2,84156.6525,84156.59361111111,488.88888888888886,0.7222222222222222,100,0,7808,84156.6525,SL,2025-03-23 08:00:00,-119.99999993713573,0,16
7810,84306.05249999999,2025-03-23 08:30:00,2025-03-23 08:30:00,SELL,-1,1.2,84306.06249999999,84306.0036111111,488.88888888888886,0.7222222222222222,100,0,7826,84306.06249999999,SL,2025-03-23 12:30:00,-119.99999993713573,0,16
7872,86048.18,2025-03-24 00:00:00,2025-03-24 00:00:00,BUY,1,1.2,86048.17,86048.22888888889,488.88888888888886,0.7222222222222222,100,0,7888,86701.7175,TP,2025-03-24 04:00:00,586.6666667279787,0,16
7888,86701.7175,2025-03-24 04:00:00,2025-03-24 04:00:00,BUY,1,1.2,86701.7075,86701.7663888889,488.88888888888886,0.7222222222222222,100,0,7904,87019.885,TP,2025-03-24 08:00:00,586.6666667279787,0,16
7904,87019.885,2025-03-24 08:00:00,2025-03-24 08:00:00,BUY,1,1.2,87019.875,87019.93388888889,488.88888888888886,0.7222222222222222,100,0,7920,87606.3775,TP,2025-03-24 12:00:00,586.6666667279787,0,16
7969,87435.50749999999,2025-03-25 00:15:00,2025-03-25 00:15:00,BUY,1,1.2,87435.4975,87435.55638888889,488.88888888888886,0.7222222222222222,100,0,7985,87435.4975,SL,2025-03-25 04:15:00,-119.99999993713573,0,16
7986,86467.6725,2025-03-25 04:30:00,2025-03-25 04:30:00,SELL,-1,1.2,86467.6825,86467.6236111111,488.88888888888886,0.7222222222222222,100,0,8002,86467.6825,SL,2025-03-25 08:30:00,-119.99999993713573,0,16
8003,86699.9325,2025-03-25 08:45:00,2025-03-25 08:45:00,SELL,-1,1.2,86699.94249999999,86699.8836111111,488.88888888888886,0.7222222222222222,100,0,8019,86699.94249999999,SL,2025-03-25 12:45:00,-119.99999993713573,0,16
8064,87390.35250000001,2025-03-26 00:00:00,2025-03-26 00:00:00,SELL,-1,1.2,87390.3625,87390.30361111111,488.88888888888886,0.7222222222222222,100,0,8080,87224.9675,TP,2025-03-26 04:00:00,586.6666667279787,0,16
8080,87224.9675,2025-03-26 04:00:00,2025-03-26 04:00:00,BUY,1,1.2,87224.9575,87225.0163888889,488.88888888888886,0.7222222222222222,100,0,8096,88117.0125,TP,2025-03-26 08:00:00,586.6666667279787,0,16
8096,88117.0125,2025-03-26 08:00:00,2025-03-26 08:00:00,SELL,-1,1.2,88117.02249999999,88116.9636111111,488.88888888888886,0.7222222222222222,100,0,8112,87960.6225,TP,2025-03-26 12:00:00,586.6666667279787,0,16
8161,87039.425,2025-03-27 00:15:00,2025-03-27 00:15:00,BUY,1,1.2,87039.41500000001,87039.4738888889,488.88888888888886,0.7222222222222222,100,0,8177,87563.27500000001,TP,2025-03-27 04:15:00,586.6666667279787,0,16
8177,87563.27500000001,2025-03-27 04:15:00,2025-03-27 04:15:00,SELL,-1,1.2,87563.285,87563.22611111111,488.88888888888886,0.7222222222222222,100,0,8193,87412.7375,TP,2025-03-27 08:15:00,586.6666667279787,0,16
8193,87412.7375,2025-03-27 08:15:00,2025-03-27 08:15:00,BUY,1,1.2,87412.72750000001,87412.7863888889,488.88888888888886,0.7222222222222222,100,0,8209,87412.72750000001,SL,2025-03-27 12:15:00,-119.99999993713573,0,16
8258,87050.12,2025-03-28 00:30:00,2025-03-28 00:30:00,BUY,1,1.2,87050.11,87050.16888888889,488.88888888888886,0.7222222222222222,100,0,8274,87050.11,SL,2025-03-28 04:30:00,-119.99999993713573,0,16
8276,86187.1575,2025-03-28 05:00:00,2025-03-28 05:00:00,BUY,1,1.2,86187.1475,86187.2063888889,488.88888888888886,0.7222222222222222,100,0,8292,86187.1475,SL,2025-03-28 09:00:00,-119.99999993713573,0,16
8293,85164.0175,2025-03-28 09:15:00,2025-03-28 09:15:00,BUY,1,1.2,85164.0075,85164.0663888889,488.88888888888886,0.7222222222222222,100,0,8309,85352.1875,TP,2025-03-28 13:15:00,586.6666667279787,0,16
8355,84462.2925,2025-03-29 00:45:00,2025-03-29 00:45:00,SELL,-1,1.2,84462.30249999999,84462.2436111111,488.88888888888886,0.7222222222222222,100,0,8371,84046.0225,TP,2025-03-29 04:45:00,586.6666667279787,0,16
8371,84046.0225,2025-03-29 04:45:00,2025-03-29 04:45:00,BUY,1,1.2,84046.01250000001,84046.0713888889,488.88888888888886,0.7222222222222222,100,0,8387,84046.01250000001,SL,2025-03-29 08:45:00,-119.99999993713573,0,16
8388,83892.875,2025-03-29 09:00:00,2025-03-29 09:00:00,SELL,-1,1.2,83892.885,83892.8261111111,488.88888888888886,0.7222222222222222,100,0,8404,82569.645,TP,2025-03-29 13:00:00,586.6666667279787,0,16
8448,82694.15000000001,2025-03-30 00:00:00,2025-03-30 00:00:00,BUY,1,1.2,82694.14000000001,82694.1988888889,488.88888888888886,0.7222222222222222,100,0,8464,83161.85,TP,2025-03-30 04:00:00,586.6666667279787,0,16
8464,83161.85,2025-03-30 04:00:00,2025-03-30 04:00:00,BUY,1,1.2,83161.84000000001,83161.8988888889,488.88888888888886,0.7222222222222222,100,0,8480,83200.855,TP,2025-03-30 08:00:00,586.6666667279787,0,16
8481,83274.985,2025-03-30 08:15:00,2025-03-30 08:15:00,SELL,-1,1.2,83274.995,83274.9361111111,488.88888888888886,0.7222222222222222,100,0,8497,83140.37999999999,TP,2025-03-30 12:15:00,586.6666667279787,0,16
8544,82360.2675,2025-03-31 00:00:00,2025-03-31 00:00:00,BUY,1,1.2,82360.2575,82360.3163888889,488.88888888888886,0.7222222222222222,100,0,8560,82360.2575,SL,2025-03-31 04:00:00,-119.99999993713573,0,16
8560,81643.74250000001,2025-03-31 04:00:00,2025-03-31 04:00:00,BUY,1,1.2,81643.73250000001,81643.7913888889,488.88888888888886,0.7222222222222222,100,0,8576,82079.7525,TP,2025-03-31 08:00:00,586.6666667279787,0,16
8576,82079.7525,2025-03-31 08:00:00,2025-03-31 08:00:00,BUY,1,1.2,82079.74250000001,82079.8013888889,488.88888888888886,0.7222222222222222,100,0,8592,82147.86249999999,TP,2025-03-31 12:00:00,586.6666667279787,0,16
8642,82648.0,2025-04-01 00:30:00,2025-04-01 00:30:00,BUY,1,1.2,82647.99,82648.0488888889,488.88888888888886,0.7222222222222222,100,0,8658,83131.1225,TP,2025-04-01 04:30:00,586.6666667279787,0,16
8658,83131.1225,2025-04-01 04:30:00,2025-04-01 04:30:00,BUY,1,1.2,83131.1125,83131.17138888889,488.88888888888886,0.7222222222222222,100,0,8674,84009.13500000001,TP,2025-04-01 08:30:00,586.6666667279787,0,16
8677,84200.9075,2025-04-01 09:15:00,2025-04-01 09:15:00,SELL,-1,1.2,84200.9175,84200.8586111111,488.88888888888886,0.7222222222222222,100,0,8693,83670.4675,TP,2025-04-01 13:15:00,586.6666667279787,0,16
8736,85173.0075,2025-04-02 00:00:00,2025-04-02 00:00:00,BUY,1,1.2,85172.99750000001,85173.0563888889,488.88888888888886,0.7222222222222222,100,0,8752,85172.99750000001,SL,2025-04-02 04:00:00,-119.99999993713573,0,16
8752,84576.265,2025-04-02 04:00:00,2025-04-02 04:00:00,BUY,1,1.2,84576.255,84576.3138888889,488.88888888888886,0.7222222222222222,100,0,8768,84576.255,SL,2025-04-02 08:00:00,-119.99999993713573,0,16
8772,85025.24,2025-04-02 09:00:00,2025-04-02 09:00:00,BUY,1,1.2,85025.23000000001,85025.2888888889,488.88888888888886,0.7222222222222222,100,0,8788,85025.23000000001,SL,2025-04-02 13:00:00,-119.99999993713573,0,16
8832,82466.4525,2025-04-03 00:00:00,2025-04-03 00:00:00,BUY,1,1.2,82466.4425,82466.5013888889,488.88888888888886,0.7222222222222222,100,0,8848,83399.99,TP,2025-04-03 04:00:00,586.6666667279787,0,16
8848,83399.99,2025-04-03 04:00:00,2025-04-03 04:00:00,BUY,1,1.2,83399.98000000001,83400.0388888889,488.88888888888886,0.7222222222222222,100,0,8864,83493.4225,TP,2025-04-03 08:00:00,586.6666667279787,0,16
8865,83592.7425,2025-04-03 08:15:00,2025-04-03 08:15:00,BUY,1,1.2,83592.7325,83592.79138888889,488.88888888888886,0.7222222222222222,100,0,8881,83592.7325,SL,2025-04-03 12:15:00,-119.99999993713573,0,16
8928,83083.025,2025-04-04 00:00:00,2025-04-04 00:00:00,BUY,1,1.2,83083.015,83083.07388888889,488.88888888888886,0.7222222222222222,100,0,8944,83083.015,SL,2025-04-04 04:00:00,-119.99999993713573,0,16
8944,82681.39,2025-04-04 04:00:00,2025-04-04 04:00:00,BUY,1,1.2,82681.38,82681.4388888889,488.88888888888886,0.7222222222222222,100,0,8960,84103.8675,TP,2025-04-04 08:00:00,586.6666667279787,0,16
8964,84348.49,2025-04-04 09:00:00,2025-04-04 09:00:00,SELL,-1,1.2,84348.5,84348.44111111111,488.88888888888886,0.7222222222222222,100,0,8980,82920.47,TP,2025-04-04 13:00:00,586.6666667279787,0,16
9024,83751.6925,2025-04-05 00:00:00,2025-04-05 00:00:00,SELL,-1,1.2,83751.7025,83751.64361111111,488.88888888888886,0.7222222222222222,100,0,9040,83662.37,TP,2025-04-05 04:00:00,586.6666667279787,0,16
9040,83662.37,2025-04-05 04:00:00,2025-04-05 04:00:00,BUY,1,1.2,83662.36,83662.41888888889,488.88888888888886,0.7222222222222222,100,0,9056,83662.36,SL,2025-04-05 08:00:00,-119.99999993713573,0,16
9058,83466.225,2025-04-05 08:30:00,2025-04-05 08:30:00,BUY,1,1.2,83466.21500000001,83466.2738888889,488.88888888888886,0.7222222222222222,100,0,9074,83466.21500000001,SL,2025-04-05 12:30:00,-119.99999993713573,0,16
9120,83504.7625,2025-04-06 00:00:00,2025-04-06 00:00:00,SELL,-1,1.2,83504.77249999999,83504.7136111111,488.88888888888886,0.7222222222222222,100,0,9136,83309.6575,TP,2025-04-06 04:00:00,586.6666667279787,0,16
9137,83341.10250000001,2025-04-06 04:15:00,2025-04-06 04:15:00,SELL,-1,1.2,83341.1125,83341.05361111111,488.88888888888886,0.7222222222222222,100,0,9153,82767.7325,TP,2025-04-06 08:15:00,586.6666667279787,0,16
9154,82802.4225,2025-04-06 08:30:00,2025-04-06 08:30:00,BUY,1,1.2,82802.4125,82802.4713888889,488.88888888888886,0.7222222222222222,100,0,9170,82802.4125,SL,2025-04-06 12:30:00,-119.99999993713573,0,16
9217,77772.23,2025-04-07 00:15:00,2025-04-07 00:15:00,BUY,1,1.2,77772.22,77772.27888888889,488.88888888888886,0.7222222222222222,100,0,9233,77772.22,SL,2025-04-07 04:15:00,-119.99999993713573,0,16
9233,77271.01999999999,2025-04-07 04:15:00,2025-04-07 04:15:00,BUY,1,1.2,77271.01,77271.06888888888,488.88888888888886,0.7222222222222222,100,0,9249,77271.01,SL,2025-04-07 08:15:00,-119.99999993713573,0,16
9249,75804.555,2025-04-07 08:15:00,2025-04-07 08:15:00,BUY,1,1.2,75804.545,75804.60388888889,488.88888888888886,0.7222222222222222,100,0,9265,76976.3275,TP,2025-04-07 12:15:00,586.6666667279787,0,16
9312,79306.7375,2025-04-08 00:00:00,2025-04-08 00:00:00,BUY,1,1.2,79306.72750000001,79306.7863888889,488.88888888888886,0.7222222222222222,100,0,9328,79962.7325,TP,2025-04-08 04:00:00,586.6666667279787,0,16
9328,79962.7325,2025-04-08 04:00:00,2025-04-08 04:00:00,BUY,1,1.2,79962.7225,79962.78138888889,488.88888888888886,0.7222222222222222,100,0,9344,79962.7225,SL,2025-04-08 08:00:00,-119.99999993713573,0,16
9347,79116.8475,2025-04-08 08:45:00,2025-04-08 08:45:00,BUY,1,1.2,79116.83750000001,79116.8963888889,488.88888888888886,0.7222222222222222,100,0,9363,79726.125,TP,2025-04-08 12:45:00,586.6666667279787,0,16
9408,76262.49,2025-04-09 00:00:00,2025-04-09 00:00:00,BUY,1,1.2,76262.48000000001,76262.5388888889,488.88888888888886,0.7222222222222222,100,0,9424,76262.48000000001,SL,2025-04-09 04:00:00,-119.99999993713573,0,16
9424,75308.8325,2025-04-09 04:00:00,2025-04-09 04:00:00,BUY,1,1.2,75308.82250000001,75308.8813888889,488.88888888888886,0.7222222222222222,100,0,9440,77557.83249999999,TP,2025-04-09 08:00:00,586.6666667279787,0,16
9443,77210.05,2025-04-09 08:45:00,2025-04-09 08:45:00,BUY,1,1.2,77210.04000000001,77210.0988888889,488.88888888888886,0.7222222222222222,100,0,9459,77210.04000000001,SL,2025-04-09 12:45:00,-119.99999993713573,0,16
9504,82635.5425,2025-04-10 00:00:00,2025-04-10 00:00:00,BUY,1,1.2,82635.5325,82635.59138888889,488.88888888888886,0.7222222222222222,100,0,9520,82635.5325,SL,2025-04-10 04:00:00,-119.99999993713573,0,16
9520,81783.135,2025-04-10 04:00:00,2025-04-10 04:00:00,BUY,1,1.2,81783.125,81783.18388888889,488.88888888888886,0.7222222222222222,100,0,9536,81783.125,SL,2025-04-10 08:00:00,-119.99999993713573,0,16
9537,81754.035,2025-04-10 08:15:00,2025-04-10 08:15:00,BUY,1,1.2,81754.02500000001,81754.0838888889,488.88888888888886,0.7222222222222222,100,0,9553,81840.785,TP,2025-04-10 12:15:00,586.6666667279787,0,16
9602,79382.88,2025-04-11 00:30:00,2025-04-11 00:30:00,BUY,1,1.2,79382.87000000001,79382.9288888889,488.88888888888886,0.7222222222222222,100,0,9618,80878.77249999999,TP,2025-04-11 04:30:00,586.6666667279787,0,16
9618,80878.77249999999,2025-04-11 04:30:00,2025-04-11 04:30:00,SELL,-1,1.2,80878.78249999999,80878.7236111111,488.88888888888886,0.7222222222222222,100,0,9634,80878.78249999999,SL,2025-04-11 08:30:00,-119.99999993713573,0,16
9634,81490.1425,2025-04-11 08:30:00,2025-04-11 08:30:00,BUY,1,1.2,81490.1325,81490.1913888889,488.88888888888886,0.7222222222222222,100,0,9650,82301.4675,TP,2025-04-11 12:30:00,586.6666667279787,0,16
9696,83373.27249999999,2025-04-12 00:00:00,2025-04-12 00:00:00,SELL,-1,1.2,83373.28249999999,83373.2236111111,488.88888888888886,0.7222222222222222,100,0,9712,82916.9675,TP,2025-04-12 04:00:00,586.6666667279787,0,16
9713,83044.94,2025-04-12 04:15:00,2025-04-12 04:15:00,BUY,1,1.2,83044.93000000001,83044.9888888889,488.88888888888886,0.7222222222222222,100,0,9729,83757.03,TP,2025-04-12 08:15:00,586.6666667279787,0,16
9729,83757.03,2025-04-12 08:15:00,2025-04-12 08:15:00,SELL,-1,1.2,83757.04,83756.9811111111,488.88888888888886,0.7222222222222222,100,0,9745,83687.235,TP,2025-04-12 12:15:00,586.6666667279787,0,16
9792,85344.3125,2025-04-13 00:00:00,2025-04-13 00:00:00,SELL,-1,1.2,85344.3225,85344.2636111111,488.88888888888886,0.7222222222222222,100,0,9808,85269.665,TP,2025-04-13 04:00:00,586.6666667279787,0,16
9814,84680.8425,2025-04-13 05:30:00,2025-04-13 05:30:00,BUY,1,1.2,84680.8325,84680.8913888889,488.88888888888886,0.7222222222222222,100,0,9830,84801.315,TP,2025-04-13 09:30:00,586.6666667279787,0,16
9832,84845.4325,2025-04-13 10:00:00,2025-04-13 10:00:00,SELL,-1,1.2,84845.44249999999,84845.3836111111,488.88888888888886,0.7222222222222222,100,0,9848,83647.5225,TP,2025-04-13 14:00:00,586.6666667279787,0,16
9888,83896.8775,2025-04-14 00:00:00,2025-04-14 00:00:00,BUY,1,1.2,83896.86750000001,83896.9263888889,488.88888888888886,0.7222222222222222,100,0,9904,84512.87250000001,TP,2025-04-14 04:00:00,586.6666667279787,0,16
9905,84598.2,2025-04-14 04:15:00,2025-04-14 04:15:00,BUY,1,1.2,84598.19,84598.24888888889,488.88888888888886,0.7222222222222222,100,0,9921,84598.19,SL,2025-04-14 08:15:00,-119.99999993713573,0,16
9921,84546.825,2025-04-14 08:15:00,2025-04-14 08:15:00,SELL,-1,1.2,84546.83499999999,84546.7761111111,488.88888888888886,0.7222222222222222,100,0,9937,84546.83499999999,SL,2025-04-14 12:15:00,-119.99999993713573,0,16
9984,84523.4675,2025-04-15 00:00:00,2025-04-15 00:00:00,BUY,1,1.2,84523.4575,84523.5163888889,488.88888888888886,0.7222222222222222,100,0,10000,85318.3,TP,2025-04-15 04:00:00,586.6666667279787,0,16
10000,85318.3,2025-04-15 04:00:00,2025-04-15 04:00:00,BUY,1,1.2,85318.29000000001,85318.3488888889,488.88888888888886,0.7222222222222222,100,0,10016,85793.27249999999,TP,2025-04-15 08:00:00,586.6666667279787,0,16
10016,85793.27249999999,2025-04-15 08:00:00,2025-04-15 08:00:00,BUY,1,1.2,85793.2625,85793.32138888889,488.88888888888886,0.7222222222222222,100,0,10032,85793.2625,SL,2025-04-15 12:00:00,-119.99999993713573,0,16
10080,83482.22,2025-04-16 00:00:00,2025-04-16 00:00:00,BUY,1,1.2,83482.21,83482.2688888889,488.88888888888886,0.7222222222222222,100,0,10096,83696.66,TP,2025-04-16 04:00:00,586.6666667279787,0,16
10096,83696.66,2025-04-16 04:00:00,2025-04-16 04:00:00,BUY,1,1.2,83696.65000000001,83696.7088888889,488.88888888888886,0.7222222222222222,100,0,10112,83696.65000000001,SL,2025-04-16 08:00:00,-119.99999993713573,0,16
10112,83254.44,2025-04-16 08:00:00,2025-04-16 08:00:00,BUY,1,1.2,83254.43000000001,83254.4888888889,488.88888888888886,0.7222222222222222,100,0,10128,84047.5475,TP,2025-04-16 12:00:00,586.6666667279787,0,16
10177,83981.3,2025-04-17 00:15:00,2025-04-17 00:15:00,BUY,1,1.2,83981.29000000001,83981.3488888889,488.88888888888886,0.7222222222222222,100,0,10193,83981.29000000001,SL,2025-04-17 04:15:00,-119.99999993713573,0,16
10193,83918.3825,2025-04-17 04:15:00,2025-04-17 04:15:00,SELL,-1,1.2,83918.3925,83918.33361111111,488.88888888888886,0.7222222222222222,100,0,10209,83918.3925,SL,2025-04-17 08:15:00,-119.99999993713573,0,16
10210,84582.9225,2025-04-17 08:30:00,2025-04-17 08:30:00,BUY,1,1.2,84582.9125,84582.9713888889,488.88888888888886,0.7222222222222222,100,0,10226,84781.17,TP,2025-04-17 12:30:00,586.6666667279787,0,16
10276,84889.7475,2025-04-18 01:00:00,2025-04-18 01:00:00,BUY,1,1.2,84889.7375,84889.79638888889,488.88888888888886,0.7222222222222222,100,0,10292,84889.7375,SL,2025-04-18 05:00:00,-119.99999993713573,0,16
10292,84569.2125,2025-04-18 05:00:00,2025-04-18 05:00:00,SELL,-1,1.2,84569.22249999999,84569.1636111111,488.88888888888886,0.7222222222222222,100,0,10308,84546.985,TP,2025-04-18 09:00:00,586.6666667279787,0,16
10308,84546.985,2025-04-18 09:00:00,2025-04-18 09:00:00,SELL,-1,1.2,84546.995,84546.9361111111,488.88888888888886,0.7222222222222222,100,0,10324,84513.965,TP,2025-04-18 13:00:00,586.6666667279787,0,16
10370,84405.3425,2025-04-19 00:30:00,2025-04-19 00:30:00,SELL,-1,1.2,84405.3525,84405.2936111111,488.88888888888886,0.7222222222222222,100,0,10386,84405.3525,SL,2025-04-19 04:30:00,-119.99999993713573,0,16
10386,85121.4225,2025-04-19 04:30:00,2025-04-19 04:30:00,BUY,1,1.2,85121.4125,85121.4713888889,488.88888888888886,0.7222222222222222,100,0,10402,85256.3025,TP,2025-04-19 08:30:00,586.6666667279787,0,16
10402,85256.3025,2025-04-19 08:30:00,2025-04-19 08:30:00,BUY,1,1.2,85256.29250000001,85256.3513888889,488.88888888888886,0.7222222222222222,100,0,10418,85263.905,TP,2025-04-19 12:30:00,586.6666667279787,0,16
10469,85222.5725,2025-04-20 01:15:00,2025-04-20 01:15:00,SELL,-1,1.2,85222.58249999999,85222.5236111111,488.88888888888886,0.7222222222222222,100,0,10485,85135.4875,TP,2025-04-20 05:15:00,586.6666667279787,0,16
10487,85073.4825,2025-04-20 05:45:00,2025-04-20 05:45:00,SELL,-1,1.2,85073.4925,85073.4336111111,488.88888888888886,0.7222222222222222,100,0,10503,84451.845,TP,2025-04-20 09:45:00,586.6666667279787,0,16
10508,84127.1225,2025-04-20 11:00:00,2025-04-20 11:00:00,BUY,1,1.2,84127.1125,84127.17138888889,488.88888888888886,0.7222222222222222,100,0,10524,84521.7875,TP,2025-04-20 15:00:00,586.6666667279787,0,16
10561,85769.5325,2025-04-21 00:15:00,2025-04-21 00:15:00,BUY,1,1.2,85769.5225,85769.5813888889,488.88888888888886,0.7222222222222222,100,0,10577,87140.3675,TP,2025-04-21 04:15:00,586.6666667279787,0,16
10577,87140.3675,2025-04-21 04:15:00,2025-04-21 04:15:00,BUY,1,1.2,87140.3575,87140.41638888889,488.88888888888886,0.7222222222222222,100,0,10593,87560.16750000001,TP,2025-04-21 08:15:00,586.6666667279787,0,16
10593,87560.16750000001,2025-04-21 08:15:00,2025-04-21 08:15:00,BUY,1,1.2,87560.15750000002,87560.2163888889,488.88888888888886,0.7222222222222222,100,0,10609,87560.15750000002,SL,2025-04-21 12:15:00,-119.99999993713573,0,16
10656,87561.7575,2025-04-22 00:00:00,2025-04-22 00:00:00,BUY,1,1.2,87561.74750000001,87561.8063888889,488.88888888888886,0.7222222222222222,100,0,10672,88216.13999999998,TP,2025-04-22 04:00:00,586.6666667279787,0,16
10672,88216.13999999998,2025-04-22 04:00:00,2025-04-22 04:00:00,BUY,1,1.2,88216.12999999999,88216.18888888888,488.88888888888886,0.7222222222222222,100,0,10688,88510.84,TP,2025-04-22 08:00:00,586.6666667279787,0,16
10688,88510.84,2025-04-22 08:00:00,2025-04-22 08:00:00,BUY,1,1.2,88510.83,88510.88888888889,488.88888888888886,0.7222222222222222,100,0,10704,88596.145,TP,2025-04-22 12:00:00,586.6666667279787,0,16
10753,93458.5125,2025-04-23 00:15:00,2025-04-23 00:15:00,SELL,-1,1.2,93458.52249999999,93458.4636111111,488.88888888888886,0.7222222222222222,100,0,10769,93074.8775,TP,2025-04-23 04:15:00,586.6666667279787,0,16
10771,93389.965,2025-04-23 04:45:00,2025-04-23 04:45:00,BUY,1,1.2,93389.955,93390.01388888889,488.88888888888886,0.7222222222222222,100,0,10787,94252.7775,TP,2025-04-23 08:45:00,586.6666667279787,0,16
10788,94273.3225,2025-04-23 09:00:00,2025-04-23 09:00:00,SELL,-1,1.2,94273.33249999999,94273.2736111111,488.88888888888886,0.7222222222222222,100,0,10804,93796.71,TP,2025-04-23 13:00:00,586.6666667279787,0,16
10848,93565.925,2025-04-24 00:00:00,2025-04-24 00:00:00,BUY,1,1.2,93565.91500000001,93565.9738888889,488.88888888888886,0.7222222222222222,100,0,10864,93565.91500000001,SL,2025-04-24 04:00:00,-119.99999993713573,0,16
10864,92613.22999999998,2025-04-24 04:00:00,2025-04-24 04:00:00,BUY,1,1.2,92613.21999999999,92613.27888888888,488.88888888888886,0.7222222222222222,100,0,10880,92613.21999999999,SL,2025-04-24 08:00:00,-119.99999993713573,0,16
10880,92162.5375,2025-04-24 08:00:00,2025-04-24 08:00:00,BUY,1,1.2,92162.52750000001,92162.5863888889,488.88888888888886,0.7222222222222222,100,0,10896,92590.3425,TP,2025-04-24 12:00:00,586.6666667279787,0,16
10944,93825.6375,2025-04-25 00:00:00,2025-04-25 00:00:00,SELL,-1,1.2,93825.64749999999,93825.5886111111,488.88888888888886,0.7222222222222222,100,0,10960,93357.3575,TP,2025-04-25 04:00:00,586.6666667279787,0,16
10960,93357.3575,2025-04-25 04:00:00,2025-04-25 04:00:00,BUY,1,1.2,93357.3475,93357.40638888889,488.88888888888886,0.7222222222222222,100,0,10976,93713.7325,TP,2025-04-25 08:00:00,586.6666667279787,0,16
10978,93723.6575,2025-04-25 08:30:00,2025-04-25 08:30:00,BUY,1,1.2,93723.6475,93723.7063888889,488.88888888888886,0.7222222222222222,100,0,10994,94620.815,TP,2025-04-25 12:30:00,586.6666667279787,0,16
11040,94711.67,2025-04-26 00:00:00,2025-04-26 00:00:00,BUY,1,1.2,94711.66,94711.71888888889,488.88888888888886,0.7222222222222222,100,0,11056,94724.7925,TP,2025-04-26 04:00:00,586.6666667279787,0,16
11058,94587.5325,2025-04-26 04:30:00,2025-04-26 04:30:00,BUY,1,1.2,94587.5225,94587.5813888889,488.88888888888886,0.7222222222222222,100,0,11074,94587.5225,SL,2025-04-26 08:30:00,-119.99999993713573,0,16
11076,94263.0925,2025-04-26 09:00:00,2025-04-26 09:00:00,BUY,1,1.2,94263.0825,94263.1413888889,488.88888888888886,0.7222222222222222,100,0,11092,94263.0825,SL,2025-04-26 13:00:00,-119.99999993713573,0,16
11137,94868.7875,2025-04-27 00:15:00,2025-04-27 00:15:00,BUY,1,1.2,94868.77750000001,94868.8363888889,488.88888888888886,0.7222222222222222,100,0,11153,94868.77750000001,SL,2025-04-27 04:15:00,-119.99999993713573,0,16
11153,94199.0725,2025-04-27 04:15:00,2025-04-27 04:15:00,BUY,1,1.2,94199.0625,94199.12138888889,488.88888888888886,0.7222222222222222,100,0,11169,94199.0625,SL,2025-04-27 08:15:00,-119.99999993713573,0,16
